TimeStamp,WS,L,zL,C_CO2,ustar,Tsonic,q,sd_C_CO2,F_CO2,Q_E,Q_H
2018-10-05 17:30:00,0.3953,5.88,0.49317,0.000559,0.0659,293.0,0.00846,5.34e-06,0.7,-0.158,-8.835
2018-10-05 18:00:00,0.3186,-7.019,-0.41319,0.000572,0.0518,292.0,0.00856,8.82e-06,-1.648,-1.308,3.634
2018-10-05 18:30:00,0.201,-3.288,-0.88197,0.000581,0.0388,292.0,0.00886,4.67e-06,0.997,1.724,3.367
2018-10-05 19:00:00,0.2639,-4.023,-0.7208,0.000589,0.041,292.0,0.00896,1.01e-05,-0.993,-0.776,3.296
2018-10-05 19:30:00,0.0738,6.433,0.45082,0.000604,0.0265,292.0,0.00909,8.68e-06,2.553,0.198,-0.569
2018-10-05 20:00:00,0.1919,4.841,0.59911,0.000629,0.0484,292.0,0.00901,9.07e-06,1.161,-1.254,-4.533
2018-10-05 20:30:00,0.0185,10.336,0.28057,0.000637,0.0348,292.0,0.00898,1.17e-05,-0.486,-0.669,-0.783
2018-10-05 21:00:00,0.2623,-4.957,-0.58502,0.000632,0.0552,292.0,,7.69e-06,0.643,,6.411
2018-10-05 21:30:00,0.1441,-16.152,-0.17955,0.000645,0.1364,291.0,,7.33e-06,1.984,,29.239
2018-10-05 22:00:00,0.0912,-4.759,-0.60935,0.000647,0.0335,291.0,,8.46e-06,-0.841,,1.431
2018-10-05 22:30:00,0.2696,29.419,0.09858,0.000653,0.1177,290.0,,1.17e-05,0.477,,-9.952
2018-10-05 23:00:00,0.1719,39.585,0.07326,0.000653,0.0783,289.0,,7.16e-06,-12.743,,-2.121
2018-10-05 23:30:00,0.2241,-75.879,-0.03822,,0.0594,290.0,,,,,0.475
2018-10-06 00:00:00,0.1308,-0.936,-3.09716,0.000645,0.0214,288.0,,1.01e-05,-0.177,,1.765
